codepoint,name
EDD6,LATIN SMALL LETTER J WITH LATIN SMALL LETTER O WITH MACRON AND MODIFIER LETTER SMALL N SUPERSCRIPT
EDD7,LATIN SMALL LETTER J WITH LATIN SMALL LETTER O WITH DIAERESIS
EDD8,LATIN SMALL LETTER J WITH LATIN SMALL LETTER O WITH DIAERESIS AND MODIFIER LETTER SMALL N SUPERSCRIPT
EDD9,LATIN SMALL LETTER J WITH LATIN SMALL LETTER O WITH MODIFIER LETTER SMALL N SUPERSCRIPT
EDDA,LATIN SMALL LETTER J WITH LATIN SMALL LETTER U
EDDB,LATIN SMALL LETTER J WITH LATIN SMALL LETTER U WITH MACRON
EDDC,LATIN SMALL LETTER J WITH LATIN SMALL LETTER U WITH MACRON AND DIAERESIS
EDDD,LATIN SMALL LETTER J WITH LATIN SMALL LETTER U WITH MACRON AND DIAERESIS AND MODIFIER LETTER SMALL N SUPERSCRIPT
EDDE,LATIN SMALL LETTER J WITH LATIN SMALL LETTER U WITH MACRON AND MODIFIER LETTER SMALL N SUPERSCRIPT
EDDF,LATIN SMALL LETTER J WITH LATIN SMALL LETTER U WITH DIAERESIS
EDE0,LATIN SMALL LETTER J WITH LATIN SMALL LETTER U WITH DIAERESIS AND MODIFIER LETTER SMALL N SUPERSCRIPT
EDE1,LATIN SMALL LETTER J WITH LATIN SMALL LETTER U WITH MODIFIER LETTER SMALL N SUPERSCRIPT
EDE2,LATIN SMALL LETTER Q WITH CAUCASIAN MODIFIER LETTER PRERUPTIVE MARKER
EDE3,LATIN SMALL LETTER Q WITH CAUCASIAN MODIFIER LETTER PRERUPTIVE MARKER AND PALATALIZATION MARKER
EDE4,LATIN SMALL LETTER Q WITH CAUCASIAN MODIFIER LETTER PRERUPTIVE MARKER AND LABIALIZATION MARKER
EDE5,LATIN SMALL LETTER Q WITH CAUCASIAN MODIFIER LETTER PHARYNGEAL MARKER
EDE6,LATIN SMALL LETTER Q WITH CAUCASIAN MODIFIER LETTER PHARYNGEAL MARKER AND LABIALIZATION MARKER
EDE7,LATIN SMALL LETTER Q WITH CAUCASIAN MODIFIER LETTER PALATALIZATION MARKER
EDE8,LATIN SMALL LETTER Q WITH CAUCASIAN MODIFIER LETTER LABIALIZATION MARKER
EDE9,LATIN SMALL LETTER Q WITH CAUCASIAN MODIFIER LETTER INTENSIFIED MARKER
EDEA,LATIN SMALL LETTER Q WITH CAUCASIAN MODIFIER LETTER INTENSIFIED MARKER AND LABIALIZATION MARKER
EDEB,LATIN SMALL LETTER Q WITH AND TURNED COMMA ABOVE RIGHT
EDEC,LATIN SMALL LETTER Q WITH COMMA ABOVE LEFT
EDED,LATIN SMALL LETTER Q WITH COMMA ABOVE LEFT AND CAUCASIAN MODIFIER LETTER LABIALIZATION MARKER
EDEE,GREEK SMALL LETTER OMEGA WITH MACRON AND CAUCASIAN MODIFIER LETTER LABIALIZATION MARKER
EDEF,GREEK SMALL LETTER OMEGA WITH MACRON AND CAUCASIAN MODIFIER LETTER INTENSIFIED MARKER
EDF0,LATIN SMALL LETTER F WITH DOT BELOW
EDF1,LATIN SMALL LETTER SCHWA
EDF2,LATIN SMALL LETTER SCHWA WITH MACRON
EDF3,LATIN SMALL LETTER SCHWA WITH BREVE
EDF4,LATIN SMALL LETTER SCHWA WITH DOT BELOW
EDF5,LATIN LETTER GLOTTAL STOP
EDF6,LATIN LETTER GLOTTAL STOP WITH CAUCASIAN MODIFIER LETTER PALATALIZATION MARKER
EDF7,LATIN LETTER GLOTTAL STOP WITH CAUCASIAN MODIFIER LETTER LABIALIZATION MARKER
EDF8,LATIN LETTER SMALL CAPITAL G
EDFE,LATIN SMALL LETTER H WITH BATSBI MODIFIER LETTER INTENSIFIED MARKER
EE00,CYRILLIC CAPITAL LETTER A WITH GRAVE
EE01,CYRILLIC CAPITAL LETTER A WITH ACUTE
EE05,CYRILLIC CAPITAL LETTER IE WITH GRAVE
EE06,CYRILLIC CAPITAL LETTER IE WITH ACUTE
EE07,CYRILLIC CAPITAL LETTER IO
EE0E,CYRILLIC CAPITAL LETTER I WITH GRAVE
EE0F,CYRILLIC CAPITAL LETTER I WITH ACUTE
EE13,CYRILLIC CAPITAL LETTER O WITH GRAVE
EE14,CYRILLIC CAPITAL LETTER O WITH ACUTE
EE18,CYRILLIC CAPITAL LETTER U WITH GRAVE
EE19,CYRILLIC CAPITAL LETTER U WITH ACUTE
EE1D,CYRILLIC CAPITAL LETTER YERU WITH GRAVE
EE1E,CYRILLIC CAPITAL LETTER YERU WITH ACUTE
EE22,CYRILLIC CAPITAL LETTER E WITH GRAVE
EE23,CYRILLIC CAPITAL LETTER E WITH ACUTE
EE27,CYRILLIC CAPITAL LETTER YU WITH GRAVE
EE28,CYRILLIC CAPITAL LETTER YU WITH ACUTE
EE2C,CYRILLIC CAPITAL LETTER YA WITH GRAVE
EE2D,CYRILLIC CAPITAL LETTER YA WITH ACUTE
EE80,CYRILLIC SMALL LETTER A WITH GRAVE
EE81,CYRILLIC SMALL LETTER A WITH ACUTE
EE85,CYRILLIC SMALL LETTER IE WITH GRAVE
EE86,CYRILLIC SMALL LETTER IE WITH ACUTE
EE87,CYRILLIC SMALL LETTER IO
EE8E,CYRILLIC SMALL LETTER I WITH GRAVE
EE8F,CYRILLIC SMALL LETTER I WITH ACUTE
EE93,CYRILLIC SMALL LETTER O WITH GRAVE
EE94,CYRILLIC SMALL LETTER O WITH ACUTE
EE98,CYRILLIC SMALL LETTER U WITH GRAVE
EE99,CYRILLIC SMALL LETTER U WITH ACUTE
EE9D,CYRILLIC SMALL LETTER YERU WITH GRAVE
EE9E,CYRILLIC SMALL LETTER YERU WITH ACUTE
EEA2,CYRILLIC SMALL LETTER E WITH GRAVE
EEA3,CYRILLIC SMALL LETTER E WITH ACUTE
EEA7,CYRILLIC SMALL LETTER YU WITH GRAVE
EEA8,CYRILLIC SMALL LETTER YU WITH ACUTE
EEAC,CYRILLIC SMALL LETTER YA WITH GRAVE
EEAD,CYRILLIC SMALL LETTER YA WITH ACUTE
EF00,LATIN LETTER SMALL CAPITAL A
EF05,LATIN LETTER SMALL CAPITAL E
EF0A,LATIN LETTER SMALL CAPITAL O
EF0C,LATIN LETTER SMALL CAPITAL R
EF0F,LATIN LETTER SMALL CAPITAL U
EF14,LATIN LETTER SMALL CAPITAL SCHWA
EF30,MODIFIER LETTER SMALL A SUBSCRIPT
EF31,MODIFIER LETTER SMALL A SUBSCRIPT WITH DIAERESIS
EF32,MODIFIER LETTER SMALL E SUBSCRIPT
EF33,MODIFIER LETTER SMALL I SUBSCRIPT
EF34,MODIFIER LETTER SMALL I SUBSCRIPT WITH MACRON
EF3B,MODIFIER LETTER SMALL O SUBSCRIPT
EF3D,MODIFIER LETTER SMALL U SUBSCRIPT
EF3E,MODIFIER LETTER SMALL U SUBSCRIPT WITH GRAVE
EF3F,MODIFIER LETTER SMALL U SUBSCRIPT WITH ACUTE
EF45,MODIFIER LETTER SMALL X SUBSCRIPT
EF46,MODIFIER LETTER SMALL Y SUBSCRIPT
EF47,MODIFIER LETTER SMALL SCHWA SUBSCRIPT
EF50,MODIFIER LETTER SMALL A SUPERSCRIPT
EF51,MODIFIER LETTER SMALL A SUPERSCRIPT WITH DIAERESIS
EF52,MODIFIER LETTER SMALL E SUPERSCRIPT
EF53,MODIFIER LETTER SMALL I SUPERSCRIPT
EF55,MODIFIER LETTER SMALL I SUPERSCRIPT WITH INVERTED BREVE BELOW
EF56,MODIFIER LETTER SMALL I SUPERSCRIPT LEFT
EF57,MODIFIER LETTER SMALL DOTLESS I SUPERSCRIPT LEFT
EF59,MODIFIER LETTER SMALL M SUPERSCRIPT
EF5A,MODIFIER LETTER SMALL N SUPERSCRIPT
EF5B,MODIFIER LETTER SMALL O SUPERSCRIPT
EF5C,MODIFIER LETTER SMALL T SUPERSCRIPT
EF5D,MODIFIER LETTER SMALL U SUPERSCRIPT
EF60,MODIFIER LETTER SMALL U SUPERSCRIPT WITH INVERTED BREVE BELOW
EF61,MODIFIER LETTER SMALL U SUPERSCRIPT LEFT
EF62,MODIFIER LETTER SMALL U SUPERSCRIPT LEFT WITH DIAERESIS
EF62,MODIFIER LETTER SMALL U WITH DIAERESIS SUPERSCRIPT LEFT
EF63,MODIFIER LETTER SMALL V SUPERSCRIPT
EF67,MODIFIER LETTER SMALL SCHWA SUPERSCRIPT
EF78,MODIFIER LETTER CAPITAL J SUPERSCRIPT
EF79,MODIFIER LETTER CAPITAL M SUPERSCRIPT
EF7D,MODIFIER LETTER CAPITAL U SUPERSCRIPT
EF83,MODIFIER LETTER CAPITAL V SUPERSCRIPT
EF84,MODIFIER LETTER CAPITAL W SUPERSCRIPT
EF86,MODIFIER LETTER CAPITAL Y SUPERSCRIPT
EFB0,CAUCASIAN MODIFIER LETTER PRERUPTIVE MARKER
EFB1,CAUCASIAN MODIFIER LETTER PHARYNGEAL MARKER
EFB2,CAUCASIAN MODIFIER LETTER PALATALIZATION MARKER
EFB3,CAUCASIAN MODIFIER LETTER LABIALIZATION MARKER
EFB4,CAUCASIAN MODIFIER LETTER INTENSIFIED MARKER
EFB5,CAUCASIAN MODIFIER LETTER LATERALIZATION MARKER
EFB7,BATSBI MODIFIER LETTER INTENSIFIED MARKER
EFC0,CAUCASIAN MODIFIER LETTER PRERUPTIVE MARKER AND PALATALIZATION MARKER
EFC1,CAUCASIAN MODIFIER LETTER PRERUPTIVE MARKER AND LABIALIZATION MARKER
EFC2,CAUCASIAN MODIFIER LETTER PRERUPTIVE MARKER AND INTENSIFIED MARKER
EFC3,CAUCASIAN MODIFIER LETTER PRERUPTIVE MARKER AND ACUTE ABOVE RIGHT
EFC4,CAUCASIAN MODIFIER LETTER PRERUPTIVE MARKER AND ACUTE ABOVE RIGHT AND CAUCASIAN LABIALIZATION MARKER
EFC5,CAUCASIAN MODIFIER LETTER PHARYNGEAL MARKER AND LABIALIZATION MARKER
EFC6,CAUCASIAN MODIFIER LETTER PALATALIZATION MARKER AND LABIALIZATION MARKER
EFC7,CAUCASIAN MODIFIER LETTER PALATALIZATION MARKER AND INTENSIFIED MARKER
EFC8,CAUCASIAN MODIFIER LETTER PALATALIZATION MARKER AND INTENSIFIED MARKER AND LABIALIZATION MARKER
EFC9,CAUCASIAN MODIFIER LETTER INTENSIFIED MARKER AND LABIALIZATION MARKER
EFCA,COMBINING TURNED COMMA ABOVE RIGHT AND CAUCASIAN PRERUPTIVE MARKER
EFCB,COMBINING TURNED COMMA ABOVE RIGHT AND CAUCASIAN PALATALIZATION MARKER
EFCC,COMBINING TURNED COMMA ABOVE RIGHT AND CAUCASIAN LABIALIZATION MARKER
EFCD,COMBINING TURNED COMMA ABOVE RIGHT AND CAUCASIAN INTENSIFIED MARKER
EFCE,COMBINING COMMA ABOVE LEFT AND CAUCASIAN MODIFIER LETTER LABIALIZATION MARKER
EFCF,COMBINING TURNED COMMA ABOVE LEFT AND CAUCASIAN MODIFIER LETTER PALATALIZATION MARKER
EFD0,COMBINING TURNED COMMA ABOVE LEFT AND CAUCASIAN MODIFIER LETTER LABIALIZATION MARKER
EFD1,COMBINING ACUTE ABOVE RIGHT AND CAUCASIAN MODIFIER LETTER LABIALIZATION MARKER
EFD2,COMBINING ACUTE ABOVE RIGHT AND CAUCASIAN MODIFIER LETTER INTENSIFIED MARKER
F010,COMBINING LATIN SMALL LETTER A ABOVE
F015,COMBINING LATIN SMALL LETTER E ABOVE
F01A,COMBINING LATIN SMALL LETTER I ABOVE
F01F,COMBINING LATIN SMALL LETTER O ABOVE
F022,COMBINING LATIN SMALL LETTER R ABOVE
F024,COMBINING LATIN SMALL LETTER U ABOVE
F029,COMBINING LATIN SMALL LETTER V ABOVE
F034,COMBINING LATIN SMALL LETTER X ABOVE
F040,COMBINING MACRON GRAVE
F041,COMBINING MACRON ACUTE
F042,COMBINING MACRON TILDE
F043,COMBINING MACRON BREVE
F044,COMBINING MACRON DIAERESIS
F045,COMBINING MACRON RING ABOVE
F050,COMBINING BREVE GRAVE
F051,COMBINING BREVE ACUTE
F060,COMBINING DOT ABOVE ACUTE
F061,COMBINING DOT ABOVE TILDE
F070,COMBINING DIAERESIS MACRON
F071,COMBINING DIAERESIS INVERTED BREVE
F080,COMBINING CARON GRAVE
F081,COMBINING CARON ACUTE
F090,COMBINING INVERTED BREVE ACUTE
F091,COMBINING INVERTED BREVE MACRON
F092,COMBINING INVERTED BREVE MACRON ACUTE
F0A0,COMBINING REVERSED COMMA ABOVE RIGHT
F0A1,COMBINING TURNED COMMA ABOVE RIGHT
F0A2,COMBINING REVERSED COMMA BELOW
F0A3,COMBINING COMMA CENTRED
F0A4,COMBINING COMMA ABOVE LEFT
F0A5,COMBINING TURNED COMMA ABOVE LEFT
F0B0,COMBINING LEFT HALF RING ABOVE
F0B1,COMBINING LEFT HALF RING ABOVE RIGHT
F0B2,COMBINING RIGHT HALF RING ABOVE
F0B3,COMBINING RIGHT HALF RING ABOVE RIGHT
F0B4,COMBINING RING ABOVE RIGHT
F0B5,COMBINING DOT ABOVE RIGHT
F0C0,COMBINING TOCHARIAN BOW UP
F0C1,COMBINING TOCHARIAN BOW DOWN
F0D0,COMBINING ACUTE ABOVE RIGHT
F0D1,COMBINING VERTICAL LINE ABOVE RIGHT
F0D2,COMBINING VERTICAL LINE ABOVE LEFT
F0D3,COMBINING PLUS SIGN ABOVE
F0E0,COMBINING DOUBLE MACRON
F0E1,COMBINING INVERTED OGONEK
F0E2,COMBINING COLON BELOW
F0E3,COMBINING DOUBLE ACUTE BELOW
F0E4,COMBINING COLON ABOVE
F0E5,COMBINING DOUBLE ALEF ABOVE
F0E6,COMBINING MACRON ABOVE ENCLOSED IN PARENTHESES
F0E7,COMBINING GRAVE ABOVE ENCLOSED IN PARENTHESES
F0F0,COMBINING LEFT ARROWHEAD
F0F1,COMBINING RIGHT ARROWHEAD
F0F2,COMBINING ACUTE CENTRED
F0F3,COMBINING DOT BELOW CENTRED
F0F4,COMBINING RIGHT OGONEK
F0F5,COMBINING THREE DOT ABOVE
F0F6,COMBINING INVERTED BREVE ABOVE RIGHT
F0F7,COMBINING DOUBLE RIGHT HALF RING
F1CD,COMBINING GREEK PSILI AND VARIA
F1CE,COMBINING GREEK PSILI AND OXIA
F1CF,COMBINING GREEK PSILI AND PERISPOMENI
F1DD,COMBINING GREEK DASIA AND VARIA
F1DE,COMBINING GREEK DASIA AND OXIA
F1DF,COMBINING GREEK DASIA AND PERISPOMENI
F900,<CJK Compatibility Ideographÿ First>
FA2D,<CJK Compatibility Ideographÿ Last>
FB00,LATIN SMALL LIGATURE FF
FB01,LATIN SMALL LIGATURE FI
FB02,LATIN SMALL LIGATURE FL
FB03,LATIN SMALL LIGATURE FFI
FB04,LATIN SMALL LIGATURE FFL
FB05,LATIN SMALL LIGATURE LONG S T
FB06,LATIN SMALL LIGATURE ST
FB13,ARMENIAN SMALL LIGATURE MEN NOW
FB14,ARMENIAN SMALL LIGATURE MEN ECH
FB15,ARMENIAN SMALL LIGATURE MEN INI
FB16,ARMENIAN SMALL LIGATURE VEW NOW
FB17,ARMENIAN SMALL LIGATURE MEN XEH
FB1E,HEBREW POINT JUDEO-SPANISH VARIKA
FB1F,HEBREW LIGATURE YIDDISH YOD YOD PATAH
FB20,HEBREW LETTER ALTERNATIVE AYIN
FB21,HEBREW LETTER WIDE ALEF
FB22,HEBREW LETTER WIDE DALET
FB23,HEBREW LETTER WIDE HE
FB24,HEBREW LETTER WIDE KAF
FB25,HEBREW LETTER WIDE LAMED
FB26,HEBREW LETTER WIDE FINAL MEM
FB27,HEBREW LETTER WIDE RESH
FB28,HEBREW LETTER WIDE TAV
FB29,HEBREW LETTER ALTERNATIVE PLUS SIGN
FB2A,HEBREW LETTER SHIN WITH SHIN DOT
FB2B,HEBREW LETTER SHIN WITH SIN DOT
FB2C,HEBREW LETTER SHIN WITH DAGESH AND SHIN DOT
FB2D,HEBREW LETTER SHIN WITH DAGESH AND SIN DOT
FB2E,HEBREW LETTER ALEF WITH PATAH
FB2F,HEBREW LETTER ALEF WITH QAMATS
FB30,HEBREW LETTER ALEF WITH MAPIQ
FB31,HEBREW LETTER BET WITH DAGESH
FB32,HEBREW LETTER GIMEL WITH DAGESH
FB33,HEBREW LETTER DALET WITH DAGESH
FB34,HEBREW LETTER HE WITH MAPIQ
FB35,HEBREW LETTER VAV WITH DAGESH
FB36,HEBREW LETTER ZAYIN WITH DAGESH
FB38,HEBREW LETTER TET WITH DAGESH
FB39,HEBREW LETTER YOD WITH DAGESH
FB3A,HEBREW LETTER FINAL KAF WITH DAGESH
FB3B,HEBREW LETTER KAF WITH DAGESH
FB3C,HEBREW LETTER LAMED WITH DAGESH
FB3E,HEBREW LETTER MEM WITH DAGESH
FB40,HEBREW LETTER NUN WITH DAGESH
FB41,HEBREW LETTER SAMEKH WITH DAGESH
FB43,HEBREW LETTER FINAL PE WITH DAGESH
FB44,HEBREW LETTER PE WITH DAGESH
FB46,HEBREW LETTER TSADI WITH DAGESH
FB47,HEBREW LETTER QOF WITH DAGESH
FB48,HEBREW LETTER RESH WITH DAGESH
FB49,HEBREW LETTER SHIN WITH DAGESH
FB4A,HEBREW LETTER TAV WITH DAGESH
FB4B,HEBREW LETTER VAV WITH HOLAM
FB4C,HEBREW LETTER BET WITH RAFE
FB4D,HEBREW LETTER KAF WITH RAFE
FB4E,HEBREW LETTER PE WITH RAFE
FB4F,HEBREW LIGATURE ALEF LAMED
FB50,ARABIC LETTER ALEF WASLA ISOLATED FORM
FB51,ARABIC LETTER ALEF WASLA FINAL FORM
FB52,ARABIC LETTER BEEH ISOLATED FORM
FB53,ARABIC LETTER BEEH FINAL FORM
FB54,ARABIC LETTER BEEH INITIAL FORM
FB55,ARABIC LETTER BEEH MEDIAL FORM
FB56,ARABIC LETTER PEH ISOLATED FORM
FB57,ARABIC LETTER PEH FINAL FORM
FB58,ARABIC LETTER PEH INITIAL FORM
FB59,ARABIC LETTER PEH MEDIAL FORM
FB5A,ARABIC LETTER BEHEH ISOLATED FORM
FB5B,ARABIC LETTER BEHEH FINAL FORM
FB5C,ARABIC LETTER BEHEH INITIAL FORM
FB5D,ARABIC LETTER BEHEH MEDIAL FORM
FB5E,ARABIC LETTER TTEHEH ISOLATED FORM
FB5F,ARABIC LETTER TTEHEH FINAL FORM
FB60,ARABIC LETTER TTEHEH INITIAL FORM
FB61,ARABIC LETTER TTEHEH MEDIAL FORM
FB62,ARABIC LETTER TEHEH ISOLATED FORM
FB63,ARABIC LETTER TEHEH FINAL FORM
FB64,ARABIC LETTER TEHEH INITIAL FORM
FB65,ARABIC LETTER TEHEH MEDIAL FORM
FB66,ARABIC LETTER TTEH ISOLATED FORM
FB67,ARABIC LETTER TTEH FINAL FORM
FB68,ARABIC LETTER TTEH INITIAL FORM
FB69,ARABIC LETTER TTEH MEDIAL FORM
FB6A,ARABIC LETTER VEH ISOLATED FORM
FB6B,ARABIC LETTER VEH FINAL FORM
FB6C,ARABIC LETTER VEH INITIAL FORM
FB6D,ARABIC LETTER VEH MEDIAL FORM
FB6E,ARABIC LETTER PEHEH ISOLATED FORM
FB6F,ARABIC LETTER PEHEH FINAL FORM
FB70,ARABIC LETTER PEHEH INITIAL FORM
FB71,ARABIC LETTER PEHEH MEDIAL FORM
FB72,ARABIC LETTER DYEH ISOLATED FORM
FB73,ARABIC LETTER DYEH FINAL FORM
FB74,ARABIC LETTER DYEH INITIAL FORM
FB75,ARABIC LETTER DYEH MEDIAL FORM
FB76,ARABIC LETTER NYEH ISOLATED FORM
FB77,ARABIC LETTER NYEH FINAL FORM
FB78,ARABIC LETTER NYEH INITIAL FORM
FB79,ARABIC LETTER NYEH MEDIAL FORM
FB7A,ARABIC LETTER TCHEH ISOLATED FORM
FB7B,ARABIC LETTER TCHEH FINAL FORM
FB7C,ARABIC LETTER TCHEH INITIAL FORM
FB7D,ARABIC LETTER TCHEH MEDIAL FORM
FB7E,ARABIC LETTER TCHEHEH ISOLATED FORM
FB7F,ARABIC LETTER TCHEHEH FINAL FORM
FB80,ARABIC LETTER TCHEHEH INITIAL FORM
FB81,ARABIC LETTER TCHEHEH MEDIAL FORM
FB82,ARABIC LETTER DDAHAL ISOLATED FORM
FB83,ARABIC LETTER DDAHAL FINAL FORM
FB84,ARABIC LETTER DAHAL ISOLATED FORM
FB85,ARABIC LETTER DAHAL FINAL FORM
FB86,ARABIC LETTER DUL ISOLATED FORM
FB87,ARABIC LETTER DUL FINAL FORM
FB88,ARABIC LETTER DDAL ISOLATED FORM
FB89,ARABIC LETTER DDAL FINAL FORM
FB8A,ARABIC LETTER JEH ISOLATED FORM
FB8B,ARABIC LETTER JEH FINAL FORM
FB8C,ARABIC LETTER RREH ISOLATED FORM
FB8D,ARABIC LETTER RREH FINAL FORM
FB8E,ARABIC LETTER KEHEH ISOLATED FORM
FB8F,ARABIC LETTER KEHEH FINAL FORM
FB90,ARABIC LETTER KEHEH INITIAL FORM
FB91,ARABIC LETTER KEHEH MEDIAL FORM
FB92,ARABIC LETTER GAF ISOLATED FORM
FB93,ARABIC LETTER GAF FINAL FORM
FB94,ARABIC LETTER GAF INITIAL FORM
FB95,ARABIC LETTER GAF MEDIAL FORM
FB96,ARABIC LETTER GUEH ISOLATED FORM
FB97,ARABIC LETTER GUEH FINAL FORM
FB98,ARABIC LETTER GUEH INITIAL FORM
FB99,ARABIC LETTER GUEH MEDIAL FORM
FB9A,ARABIC LETTER NGOEH ISOLATED FORM
FB9B,ARABIC LETTER NGOEH FINAL FORM
FB9C,ARABIC LETTER NGOEH INITIAL FORM
FB9D,ARABIC LETTER NGOEH MEDIAL FORM
FB9E,ARABIC LETTER NOON GHUNNA ISOLATED FORM
FB9F,ARABIC LETTER NOON GHUNNA FINAL FORM
FBA0,ARABIC LETTER RNOON ISOLATED FORM
FBA1,ARABIC LETTER RNOON FINAL FORM
FBA2,ARABIC LETTER RNOON INITIAL FORM
FBA3,ARABIC LETTER RNOON MEDIAL FORM
FBA4,ARABIC LETTER HEH WITH YEH ABOVE ISOLATED FORM
FBA5,ARABIC LETTER HEH WITH YEH ABOVE FINAL FORM
FBA6,ARABIC LETTER HEH GOAL ISOLATED FORM
FBA7,ARABIC LETTER HEH GOAL FINAL FORM
FBA8,ARABIC LETTER HEH GOAL INITIAL FORM
FBA9,ARABIC LETTER HEH GOAL MEDIAL FORM
FBAA,ARABIC LETTER HEH DOACHASHMEE ISOLATED FORM
FBAB,ARABIC LETTER HEH DOACHASHMEE FINAL FORM
FBAC,ARABIC LETTER HEH DOACHASHMEE INITIAL FORM
FBAD,ARABIC LETTER HEH DOACHASHMEE MEDIAL FORM
FBAE,ARABIC LETTER YEH BARREE ISOLATED FORM
FBAF,ARABIC LETTER YEH BARREE FINAL FORM
FBB0,ARABIC LETTER YEH BARREE WITH HAMZA ABOVE ISOLATED FORM
FBB1,ARABIC LETTER YEH BARREE WITH HAMZA ABOVE FINAL FORM
FBD3,ARABIC LETTER NG ISOLATED FORM
FBD4,ARABIC LETTER NG FINAL FORM
FBD5,ARABIC LETTER NG INITIAL FORM
FBD6,ARABIC LETTER NG MEDIAL FORM
FBD7,ARABIC LETTER U ISOLATED FORM
FBD8,ARABIC LETTER U FINAL FORM
FBD9,ARABIC LETTER OE ISOLATED FORM
FBDA,ARABIC LETTER OE FINAL FORM
FBDB,ARABIC LETTER YU ISOLATED FORM
FBDC,ARABIC LETTER YU FINAL FORM
FBDD,ARABIC LETTER U WITH HAMZA ABOVE ISOLATED FORM
FBDE,ARABIC LETTER VE ISOLATED FORM
FBDF,ARABIC LETTER VE FINAL FORM
FBE0,ARABIC LETTER KIRGHIZ OE ISOLATED FORM
FBE1,ARABIC LETTER KIRGHIZ OE FINAL FORM
FBE2,ARABIC LETTER KIRGHIZ YU ISOLATED FORM
FBE3,ARABIC LETTER KIRGHIZ YU FINAL FORM
FBE4,ARABIC LETTER E ISOLATED FORM
FBE5,ARABIC LETTER E FINAL FORM
FBE6,ARABIC LETTER E INITIAL FORM
FBE7,ARABIC LETTER E MEDIAL FORM
FBE8,ARABIC LETTER UIGHUR KAZAKH KIRGHIZ ALEF MAKSURA INITIAL FORM
FBE9,ARABIC LETTER UIGHUR KAZAKH KIRGHIZ ALEF MAKSURA MEDIAL FORM
FBEA,ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH ALEF ISOLATED FORM
FBEB,ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH ALEF FINAL FORM
FBEC,ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH AE ISOLATED FORM
FBED,ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH AE FINAL FORM
FBEE,ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH WAW ISOLATED FORM
FBEF,ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH WAW FINAL FORM
FBF0,ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH U ISOLATED FORM
FBF1,ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH U FINAL FORM
FBF2,ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH OE ISOLATED FORM
FBF3,ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH OE FINAL FORM
FBF4,ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH YU ISOLATED FORM
FBF5,ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH YU FINAL FORM
FBF6,ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH E ISOLATED FORM
FBF7,ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH E FINAL FORM
FBF8,ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH E INITIAL FORM
FBF9,ARABIC LIGATURE UIGHUR KIRGHIZ YEH WITH HAMZA ABOVE WITH ALEF MAKSURA ISOLATED FORM
FBFA,ARABIC LIGATURE UIGHUR KIRGHIZ YEH WITH HAMZA ABOVE WITH ALEF MAKSURA FINAL FORM
FBFB,ARABIC LIGATURE UIGHUR KIRGHIZ YEH WITH HAMZA ABOVE WITH ALEF MAKSURA INITIAL FORM
FBFC,ARABIC LETTER FARSI YEH ISOLATED FORM
FBFD,ARABIC LETTER FARSI YEH FINAL FORM
FBFE,ARABIC LETTER FARSI YEH INITIAL FORM
FBFF,ARABIC LETTER FARSI YEH MEDIAL FORM
